datetime,id,name,geoid,geoname,value
2017-04-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-40545.02
2017-04-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-100417.06
2017-04-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-362998.22
2017-04-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-89598.28
2017-04-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-7851.6
2017-04-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-809.62
2017-04-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,50.6
2017-04-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-27944.72
2017-04-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-146733.0
2017-04-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,350916.64
2017-04-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,195285.42
2017-04-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,51380.66
2017-04-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,17235.7
2017-04-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,115177.46
2017-04-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-275308.28
2017-04-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-23234.92
2017-04-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-412118.52
2017-05-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-234482.26
2017-05-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-81599.72
2017-05-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-94332.3
2017-05-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-78315.26
2017-05-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-138759.84
2017-05-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-379965.54
2017-05-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-347408.74
2017-05-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-190622.02
2017-05-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-119346.66
2017-05-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-69236.1
2017-05-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-102692.34
2017-05-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-122608.02
2017-05-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-301541.8
2017-05-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-159377.24
2017-05-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-243282.48
2017-05-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-191277.7
2017-05-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-153415.02
2017-05-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-161246.94
2017-05-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-195842.88
2017-05-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-314040.6
2017-05-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-143091.02
2017-05-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-203501.82
2017-05-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-267037.62
2017-05-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-835060.02
2017-05-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-382045.66
2017-05-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-362040.72
2017-05-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-608883.36
2017-05-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-278776.68
2017-05-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-289394.12
2017-05-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-363593.52
2017-05-31 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-964892.7
2017-06-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-1426132.54
2017-06-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-973767.04
2017-06-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-1288391.5
2017-06-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-860353.88
2017-06-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-1338034.24
2017-06-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-1256417.46
2017-06-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-826730.12
2017-06-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-787577.04
2017-06-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-637835.64
2017-06-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-717726.46
2017-06-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-139495.89
2017-06-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-148969.62
2017-06-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-239297.1
2017-06-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-296051.32
2017-06-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-264641.62
2017-06-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-273026.79
2017-06-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-32530.65
2017-06-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-302581.7
2017-06-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-366986.25
2017-06-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-217671.8
2017-06-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-332972.36
2017-06-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-391351.77
2017-06-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-303619.52
2017-06-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-43941.26
2017-06-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-123591.93
2017-06-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-73907.9
2017-06-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-54853.53
2017-06-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-49605.3
2017-06-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-148736.44
2017-06-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-105222.0
2017-07-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-158488.44
2017-07-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-72191.68
2017-07-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-52497.52
2017-07-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-45923.72
2017-07-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-63988.6
2017-07-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-81950.64
2017-07-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-153125.92
2017-07-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-62132.1
2017-07-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-81373.36
2017-07-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-131909.32
2017-07-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-133159.04
2017-07-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-150530.06
2017-07-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-155207.58
2017-07-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-149012.94
2017-07-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,48397.68
2017-07-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-98749.68
2017-07-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-74736.9
2017-07-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-96472.56
2017-07-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,-144804.46
2017-07-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,88572.76
2017-07-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,503350.61
2017-07-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,77533.22
2017-07-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,257762.76
2017-07-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,164094.9
2017-07-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,681100.31
2017-07-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,828824.02
2017-07-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,748769.12
2017-07-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,852381.73
2017-07-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1035913.4
2017-07-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,638965.5
2017-07-31 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,348082.42
2017-08-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,415231.22
2017-08-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,472208.94
2017-08-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,444137.74
2017-08-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,664306.72
2017-08-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,740730.8
2017-08-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,427045.06
2017-08-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,313637.02
2017-08-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,327493.59
2017-08-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,182290.38
2017-08-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,431116.49
2017-08-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,871699.66
2017-08-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,983272.78
2017-08-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,471622.68
2017-08-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,677338.4
2017-08-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,540462.44
2017-08-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,629120.56
2017-08-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,535617.0
2017-08-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1102553.64
2017-08-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1214025.28
2017-08-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,718475.26
2017-08-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,519711.4
2017-08-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,490986.19
2017-08-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,432957.98
2017-08-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,522099.4
2017-08-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,503196.48
2017-08-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,406460.12
2017-08-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,412790.44
2017-08-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,332365.3
2017-08-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,456025.58
2017-08-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,277556.86
2017-08-31 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,288748.25
2017-09-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,365352.52
2017-09-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,565562.48
2017-09-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,326510.81
2017-09-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,282812.43
2017-09-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,249816.76
2017-09-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,324349.91
2017-09-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,690851.69
2017-09-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,202061.56
2017-09-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,403097.98
2017-09-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,507579.61
2017-09-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,357990.99
2017-09-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,526010.38
2017-09-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,399739.79
2017-09-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,182769.14
2017-09-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,207953.46
2017-09-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,176395.53
2017-09-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,100667.12
2017-09-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,409177.0
2017-09-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,474947.0
2017-09-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,527055.0
2017-09-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,473943.0
2017-09-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,887340.0
2017-09-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,741635.0
2017-09-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,435974.0
2017-09-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,328586.0
2017-09-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,533524.0
2017-09-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,361564.0
2017-09-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,640137.0
2017-09-29 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,660342.23
2017-09-30 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,402692.22
2017-10-01 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,527265.26
2017-10-02 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,456742.39
2017-10-03 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,201830.64
2017-10-04 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,306483.34
2017-10-05 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,165325.43
2017-10-06 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,262791.72
2017-10-07 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,384048.17
2017-10-08 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,254123.19
2017-10-09 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,323158.0
2017-10-10 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,269223.15
2017-10-11 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,249494.28
2017-10-12 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,431758.17
2017-10-13 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,510517.47
2017-10-14 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,322184.37
2017-10-15 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,329720.0
2017-10-16 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,73540.0
2017-10-17 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,95408.0
2017-10-18 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,130010.0
2017-10-19 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,85145.0
2017-10-20 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,678130.0
2017-10-21 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,342020.53
2017-10-22 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,161882.27
2017-10-23 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,133733.77
2017-10-24 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,96829.7
2017-10-25 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,117539.74
2017-10-26 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,85696.06
2017-10-27 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,113994.94
2017-10-28 22:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,237093.4
2017-10-29 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-10-30 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,5052.74
2017-10-31 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,54971.88
2017-11-01 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,23403.33
2017-11-02 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,33462.6
2017-11-03 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,377832.34
2017-11-04 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,26709.36
2017-11-05 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-11-06 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-11-10 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1921.14
2017-11-11 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,34484.95
2017-11-12 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-11-14 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-11-15 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1952.16
2017-11-16 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-11-17 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,6793.41
2017-11-18 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,6652.86
2017-11-19 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,17096.85
2017-11-20 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,57931.87
2017-11-21 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1959.7
2017-11-22 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,48462.37
2017-11-23 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,65833.08
2017-11-24 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,45413.57
2017-11-25 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,71734.74
2017-11-26 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,51492.05
2017-11-27 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,85655.55
2017-11-28 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,17289.67
2017-11-29 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1276.45
2017-11-30 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-12-01 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-12-02 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,17876.84
2017-12-03 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-12-04 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,1215.78
2017-12-05 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,58.9
2017-12-06 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,41328.98
2017-12-07 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,32519.49
2017-12-08 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,0.0
2017-12-09 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,3389.54
2017-12-10 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,31769.18
2017-12-11 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,43643.61
2017-12-12 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,29252.0
2017-12-13 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,62976.78
2017-12-14 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,30684.03
2017-12-15 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,67073.11
2017-12-16 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,71694.29
2017-12-17 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,90495.74
2017-12-18 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,12033.66
2017-12-19 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,29202.84
2017-12-20 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,44567.68
2017-12-21 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,125787.05
2017-12-22 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,291445.76
2017-12-23 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,193700.52
2017-12-24 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,493795.93
2017-12-25 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,478312.29
2017-12-26 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,96076.8
2017-12-27 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,8721.22
2017-12-28 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,144159.1
2017-12-29 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,523508.47
2017-12-30 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,174039.2
2017-12-31 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,138913.0
2018-01-01 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,159665.0
2018-01-02 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,641543.2
2018-01-03 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,170550.2
2018-01-04 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,239977.6
2018-01-05 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,144013.0
2018-01-06 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,315119.5
2018-01-07 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,475380.5
2018-01-08 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,218178.7
2018-01-09 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,176583.9
2018-01-10 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,67874.7
2018-01-11 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,336057.5
2018-01-12 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,405461.6
2018-01-13 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,228592.0
2018-01-14 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,409695.8
2018-01-15 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,434536.0
2018-01-16 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,382512.6
2018-01-17 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,506765.2
2018-01-18 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,339561.6
2018-01-19 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,291443.4
2018-01-20 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,181308.6
2018-01-21 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,438276.0
2018-01-22 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,378670.6
2018-01-23 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,727219.2
2018-01-24 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,458120.6
2018-01-25 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,113983.8
2018-01-26 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,371703.3
2018-01-27 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,484669.5
2018-01-28 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,497693.2
2018-01-29 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,396493.1
2018-01-30 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,713591.8
2018-01-31 23:00:00,1117,Rentas de congestión mecanismos implícitos diario Francia importación,,,366965.5
